id,tooltip
616,"[color=LIGHT_BLUE]Sometimes hits its targets in a weak spot, leaving them rended.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1782[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Rend[/color]
Attacks have a chance to rend the target, which deals damage over time and makes the target vulnerable to spell damage.

"
617,"[color=LIGHT_BLUE]Basic astral tower that strengthens itself by acummulating knowledge from its books.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]159[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]960[/color] range
 
[color=GOLD]High Knowledge[/color]
Grants minor amount of experience on attack.

"
618,"[color=LIGHT_BLUE]Basic astral tower that strengthens itself by acummulating knowledge from its books.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]369[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]960[/color] range
 
[color=GOLD]High Knowledge[/color]
Grants minor amount of experience on attack.

"
619,"[color=LIGHT_BLUE]Basic astral tower that strengthens itself by acummulating knowledge from its books.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]801[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]960[/color] range
 
[color=GOLD]High Knowledge[/color]
Grants minor amount of experience on attack.

"
620,"[color=LIGHT_BLUE]Basic astral tower that strengthens itself by acummulating knowledge from its books.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1385[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]960[/color] range
 
[color=GOLD]High Knowledge[/color]
Grants minor amount of experience on attack.

"
621,"[color=LIGHT_BLUE]Basic astral tower that strengthens itself by acummulating knowledge from its books.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2133[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]960[/color] range
 
[color=GOLD]High Knowledge[/color]
Grants minor amount of experience on attack.

"
622,"[color=LIGHT_BLUE]This loner has been searching for gold and treasure his entire life. [/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]346[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]1000[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+20%[/color] bounty received ([color=GOLD]+0.8%[/color]/lvl)

 
[color=GOLD]Goldrush[/color]
The miner has a chance on attack to go into a goldrush, increasing attackspeed and making each hit gain gold.
 
[color=GOLD]Excavation[/color]
Every few seconds the miner has a chance to find gold.

"
623,"[color=LIGHT_BLUE]This trap is used to capture beasts but it works on other stuff too.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]108[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]950[/color] range
 
[color=GOLD]Activate Trap[/color]
Traps random creeps in range.

"
624,"[color=LIGHT_BLUE]This trap is used to capture beasts but it works on other stuff too.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]339[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]950[/color] range
 
[color=GOLD]Activate Trap[/color]
Traps random creeps in range.

"
625,"[color=LIGHT_BLUE]This trap is used to capture beasts but it works on other stuff too.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]724[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]950[/color] range
 
[color=GOLD]Activate Trap[/color]
Traps random creeps in range.

"
626,"[color=LIGHT_BLUE]This trap is used to capture beasts but it works on other stuff too.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1083[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]950[/color] range
 
[color=GOLD]Activate Trap[/color]
Traps random creeps in range.

"
627,"[color=LIGHT_BLUE]Basic tower that can't hold back its holy powers for long.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1763[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Grace[/color]
A percentage of this tower's damage gets revoked after a while.

"
628,"[color=LIGHT_BLUE]Basic tower that can't hold back its holy powers for long.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]3723[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Grace[/color]
A percentage of this tower's damage gets revoked after a while.

"
629,"[color=LIGHT_BLUE]Basic tower that can't hold back its holy powers for long.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]6760[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Grace[/color]
A percentage of this tower's damage gets revoked after a while.

"
630,"[color=LIGHT_BLUE]Basic tower with low splash damage[/color]
[color=YELLOW]Author:[/color] geX
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]132[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Splash attack:[/color]
	[color=GOLD]160[/color] AoE: [color=GOLD]25%[/color] damage

"
631,"[color=LIGHT_BLUE]The last place of all already fallen souls, seeking for their last revenge. [/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1412[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Revenge of Souls[/color]
This tower gains permanent bonus damage and experience every time a creep dies near the tower.

"
632,"[color=LIGHT_BLUE]The last place of all already fallen souls, seeking for their last revenge. [/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]941[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Revenge of Souls[/color]
This tower gains permanent bonus damage and experience every time a creep dies near the tower.

"
633,"[color=LIGHT_BLUE]The last place of all already fallen souls, seeking for their last revenge. [/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]470[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Revenge of Souls[/color]
This tower gains permanent bonus damage and experience every time a creep dies near the tower.

"
634,"[color=LIGHT_BLUE]Common nature tower with the ability to attack multiple targets.[/color]
[color=YELLOW]Author:[/color] Monolith
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]134[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]950[/color] range
 
[color=YELLOW]Specials:[/color]
[b][color=GOLD]Multishot:[/color][/b]
Attacks up to [color=GOLD]3[/color] targets at the same time.

"
635,"[color=LIGHT_BLUE]Common nature tower with the ability to attack multiple targets.[/color]
[color=YELLOW]Author:[/color] Monolith
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]254[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]950[/color] range
 
[color=YELLOW]Specials:[/color]
[b][color=GOLD]Multishot:[/color][/b]
Attacks up to [color=GOLD]4[/color] targets at the same time.

"
636,"[color=LIGHT_BLUE]Strong nature tower with the ability to attack multiple targets.[/color]
[color=YELLOW]Author:[/color] Monolith
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]332[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]950[/color] range
 
[color=YELLOW]Specials:[/color]
[b][color=GOLD]Multishot:[/color][/b]
Attacks up to [color=GOLD]5[/color] targets at the same time.

"
637,"[color=LIGHT_BLUE]Mighty nature tower with the ability to attack multiple targets.[/color]
[color=YELLOW]Author:[/color] Monolith
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]678[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]950[/color] range
 
[color=YELLOW]Specials:[/color]
[b][color=GOLD]Multishot:[/color][/b]
Attacks up to [color=GOLD]5[/color] targets at the same time.

"
638,"[color=LIGHT_BLUE]Covered with ancient runes from rituals practiced ages ago.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]32[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]1050[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]3[/color] targets
	[color=GOLD]-50%[/color] damage per bounce
[color=GOLD]+10%[/color] damage to air ([color=GOLD]+1%[/color]/lvl)

"
639,"[color=LIGHT_BLUE]Covered with ancient runes from rituals practiced ages ago.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]95[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]1050[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]3[/color] targets
	[color=GOLD]-46%[/color] damage per bounce
[color=GOLD]+10%[/color] damage to air ([color=GOLD]+1%[/color]/lvl)

"
640,"[color=LIGHT_BLUE]Covered with ancient runes from rituals practiced ages ago.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]185[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]1050[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]3[/color] targets
	[color=GOLD]-42%[/color] damage per bounce
[color=GOLD]+10%[/color] damage to air ([color=GOLD]+1%[/color]/lvl)

"
641,"[color=LIGHT_BLUE]Covered with ancient runes from rituals practiced ages ago.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]360[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]1050[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]3[/color] targets
	[color=GOLD]-38%[/color] damage per bounce
[color=GOLD]+10%[/color] damage to air ([color=GOLD]+1%[/color]/lvl)

"
642,"[color=LIGHT_BLUE]Covered with ancient runes from rituals practiced ages ago.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]700[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]1050[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]3[/color] targets
	[color=GOLD]-34%[/color] damage per bounce
[color=GOLD]+10%[/color] damage to air ([color=GOLD]+1%[/color]/lvl)

"
643,"[color=LIGHT_BLUE]Covered with ancient runes from rituals practiced ages ago.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1362[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]1050[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]3[/color] targets
	[color=GOLD]-30%[/color] damage per bounce
[color=GOLD]+10%[/color] damage to air ([color=GOLD]+1%[/color]/lvl)

"
644,"[color=LIGHT_BLUE]An icy spirit that lives in the north. It can invoke an ice nova.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]84[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]950[/color] range
 
[color=GOLD]Nova Storm[/color]
When this tower attacks there is a chance to blast nearby creeps with ice novas.

"
645,"[color=LIGHT_BLUE]The Plague Bringer is a siege engine mounted ontop of corrupted crypts using the corpses of the fallen as ammunition. [/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1302[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]1150[/color] range
 
[color=YELLOW]Specials:[/color]
[color=RED]Attacks GROUND only[/color]
[color=GREENYELLOW]Splash attack:[/color]
	[color=GOLD]25[/color] AoE: [color=GOLD]100%[/color] damage
	[color=GOLD]50[/color] AoE: [color=GOLD]40%[/color] damage
	[color=GOLD]150[/color] AoE: [color=GOLD]25%[/color] damage

 
[color=GOLD]Plague[/color]
When a creep is damaged by this tower it will become infected with a plague.
 
[color=GOLD]Army of the Damned[/color]
If there is a corpse in range, this tower will extract its soul. 

"
646,"[color=LIGHT_BLUE]An icy spirit that lives in the north. It can invoke an ice nova.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]219[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]950[/color] range
 
[color=GOLD]Nova Storm[/color]
When this tower attacks there is a chance to blast nearby creeps with ice novas.

"
647,"[color=LIGHT_BLUE]An icy spirit that lives in the north. It can invoke an ice nova.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]506[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]950[/color] range
 
[color=GOLD]Nova Storm[/color]
When this tower attacks there is a chance to blast nearby creeps with ice novas.

"
648,"[color=LIGHT_BLUE]Vampire with strong unholy powers. [/color]
[color=YELLOW]Author:[/color] poussix
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1086[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+5%[/color] mana/lvl
[color=GOLD]+5%[/color] mana regen/lvl

 
[color=GOLD]Dreadlord Slash[/color]
Dreadlord deals extra damage based on current mana.
 
[color=GOLD]Bloodsucker[/color]
Dreadlord gains extra power with every kill.

 
[color=GOLD]Dreadlord's Awakening[/color]
When activated, Dreadlord empowers himself with darkness.

 
[color=GOLD]80s[/color] cooldown

"
649,"[color=LIGHT_BLUE]The frozen king of all ice and snow.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1604[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Icy Curse[/color]
Curses creeps it damages, increasing their debuff duration.
 
[color=GOLD]King's Authority - Aura[/color]
The Lich King rules over every creep in range. Every creep leaving this range will be punished.

"
650,"[color=LIGHT_BLUE]A common grave of a fallen storm warrior, whose wrath outlasts its death and still seeks for revenge.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]36[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]2000[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10%[/color] damage to magic ([color=GOLD]+1%[/color]/lvl)

 
[color=GOLD]Wrath of the Storm[/color]
This tower attacks random targets.

"
651,"[color=LIGHT_BLUE]A gate to the astral plane, glowing figures can be seen flying around on the other side.[/color]
[color=YELLOW]Author:[/color] Majildian
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1429[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]700[/color] range
 
[color=GOLD]Planeshift[/color]
On attack the Gate releases a magical falcon to hunt down its enemies.

 
[color=GOLD]Astral Eruption[/color]
Releases a huge wave of astral power through the gate. This empowers falcons.

 
Mana cost: [color=GOLD]1000[/color], [color=GOLD]35s[/color] cooldown

"
652,"[color=LIGHT_BLUE]A natural wonder, once lost to the sands of time, has re-appeared harnessing a spiteful vengence. [/color]
[color=YELLOW]Author:[/color] Majildian
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1886[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+50%[/color] damage to nature
[color=GOLD]+50%[/color] damage to orcs
[color=GOLD]+50%[/color] damage to humanoids

 
[color=GOLD]Essence of the Mortals[/color]
When the garden kills a nature, orc or human unit, its lifeforce is captured in the fountain.

 
[color=GOLD]Eden's Wrath[/color]
Create a huge explosion.

 
[color=GOLD]800[/color] range, [color=GOLD]10s[/color] cooldown

"
