id,tooltip
648,"[color=LIGHT_BLUE]Vampire with strong unholy powers.[/color]
[color=YELLOW]Author:[/color] poussix
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1086[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]900[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]1000[/color] ([color=CORNFLOWER_BLUE]+10[/color]/sec)
 
[color=GOLD]Specials[/color]
[color=GOLD]+5%[/color] mana/lvl
[color=GOLD]+5%[/color] mana regen/lvl
 
[color=GOLD]Dreadlord Slash[/color]
Deals additional spell damage to hit creeps at the cost of some mana.
 
[color=GOLD]Bloodsucker[/color]
Dreadlord gains extra power with every kill.
 
[color=GOLD]Dreadlord's Awakening[/color]
When activated, Dreadlord empowers himself with darkness.

 
[color=GOLD]80s[/color] cooldown

"
649,"[color=LIGHT_BLUE]The frozen king of all ice and snow.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1604[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Icy Curse[/color]
Increases debuff duration of hit creeps.
 
[color=GOLD]King's Authority - Aura[/color]
The Lich King rules over every creep in range. Every creep leaving this range will be punished and suffer spell damage.
"
650,"[color=LIGHT_BLUE]A common grave of a fallen storm warrior, whose wrath outlasts its death and still seeks for revenge.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]36[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]2000[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+10%[/color] damage to magic ([color=GOLD]+1%[/color]/lvl)
 
[color=GOLD]Wrath of the Storm[/color]
The enormous wrath of the dead warrior flows out of this tower undirected. So the tower only hits a random target in range each attack.
"
651,"[color=LIGHT_BLUE]A gate to the astral plane, glowing figures can be seen flying around on the other side.[/color]
[color=YELLOW]Author:[/color] Majildian
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1429[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]700[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]1200[/color] ([color=CORNFLOWER_BLUE]+12[/color]/sec)
 
[color=GOLD]Planeshift[/color]
On attack the Gate releases a magical falcon at the main target. The falcon deals [color=1e90ffff]Energy[/color] damage and bounces to multiple targets.
 
[color=GOLD]Astral Eruption[/color]
Releases a huge wave of astral power through the gate. This empowers falcons.

 
Mana cost: [color=GOLD]1000[/color], [color=GOLD]35s[/color] cooldown

"
652,"[color=LIGHT_BLUE]A natural wonder, once lost to the sands of time, has re-appeared harnessing a spiteful vengence.[/color]
[color=YELLOW]Author:[/color] Majildian
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1886[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+50%[/color] damage to nature
[color=GOLD]+50%[/color] damage to orcs
[color=GOLD]+50%[/color] damage to humanoids
 
[color=GOLD]Essence of the Mortals[/color]
When the Garden kills a [color=32cd32ff]Nature[/color], [color=8fbc8fff]Orc[/color] and [color=d2b48cff]Humanoid[/color] creep, its lifeforce is captured in the fountain. The lifeforce is used to deal extra spell damage.
 
[color=GOLD]Eden's Wrath[/color]
Create a huge explosion.

 
[color=GOLD]800[/color] range, [color=GOLD]10s[/color] cooldown

"
653,"[color=LIGHT_BLUE]Basic tower with low splash damage[/color]
[color=YELLOW]Author:[/color] geX
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]351[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Splash Attack[/color]
[color=GOLD]170[/color] AoE: [color=GOLD]25%[/color] damage
"
654,"[color=LIGHT_BLUE]A connection to the canalization. Toxic vapors are leaking out.[/color]
[color=YELLOW]Author:[/color] D1000
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]135[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-60%[/color] damage to undead
[color=GOLD]+60%[/color] damage to nature ([color=GOLD]+2%[/color]/lvl)
 
[color=GOLD]Toxic Vapor[/color]
On attack, this tower has a chance to apply a buff to the main target, dealing spell damage over time.
"
655,"[color=LIGHT_BLUE]A pipeline which transports poisonous substances. Toxic vapors and other dangerous things are leaking out at the broken spot.[/color]
[color=YELLOW]Author:[/color] D1000
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]407[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-60%[/color] damage to undead
[color=GOLD]+60%[/color] damage to nature ([color=GOLD]+2%[/color]/lvl)
 
[color=GOLD]Toxic Vapor[/color]
On attack, this tower has a chance to apply a buff to the main target, dealing spell damage over time.
"
656,"[color=LIGHT_BLUE]An assembly point for a lot of pipelines. Not less leaky spots were formed during the years. Everthing is contaminated by toxic substances.[/color]
[color=YELLOW]Author:[/color] D1000
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]815[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-60%[/color] damage to undead
[color=GOLD]+60%[/color] damage to nature ([color=GOLD]+2%[/color]/lvl)
 
[color=GOLD]Toxic Vapor[/color]
On attack, this tower has a chance to apply a buff to the main target, dealing spell damage over time.
"
657,"[color=LIGHT_BLUE]An extremly inhospitable place. Stinking and toxic fluids and gases are everywhere. It seems that somewhere in the middle of the construct something is glowing....[/color]
[color=YELLOW]Author:[/color] D1000
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1495[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-60%[/color] damage to undead
[color=GOLD]+60%[/color] damage to nature ([color=GOLD]+2%[/color]/lvl)
 
[color=GOLD]Toxic Vapor[/color]
On attack, this tower has a chance to apply a buff to the main target, dealing spell damage over time.
"
658,"[color=LIGHT_BLUE]Burning structure with a small synergetic effect for its element.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]36[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Burn[/color]
Burns hit creeps. Whenever a [color=ff4500ff]Fire[/color] tower hits a burning creep, the damage will be increased by a flat amount.
"
659,"[color=LIGHT_BLUE]Burning structure with a small synergetic effect for its element.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]207[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Burn[/color]
Burns hit creeps. Whenever a [color=ff4500ff]Fire[/color] tower hits a burning creep, the damage will be increased by a flat amount.
"
660,"[color=LIGHT_BLUE]Burning structure with a small synergetic effect for its element.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]558[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Burn[/color]
Burns hit creeps. Whenever a [color=ff4500ff]Fire[/color] tower hits a burning creep, the damage will be increased by a flat amount.
"
661,"[color=LIGHT_BLUE]Burning structure with a small synergetic effect for its element.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1391[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Burn[/color]
Burns hit creeps. Whenever a [color=ff4500ff]Fire[/color] tower hits a burning creep, the damage will be increased by a flat amount.
"
662,"[color=LIGHT_BLUE]A long ranged tower which is good against bosses, but weak against mass creeps.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]170[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]1400[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-70%[/color] damage to masses
[color=GOLD]-30%[/color] damage to normals
[color=GOLD]+20%[/color] damage to champions ([color=GOLD]+1.6%[/color]/lvl)
[color=GOLD]+50%[/color] damage to bosses ([color=GOLD]+4%[/color]/lvl)
[color=GOLD]+20%[/color] damage to air ([color=GOLD]+1.6%[/color]/lvl)
 
[color=GOLD]Rocket Strike[/color]
Whenever this tower attacks, it has a chance to deal AoE spell damage around the main target.
"
663,"[color=LIGHT_BLUE]A long ranged tower which is good against bosses, but weak against mass creeps.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]510[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]1400[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-70%[/color] damage to masses
[color=GOLD]-30%[/color] damage to normals
[color=GOLD]+20%[/color] damage to champions ([color=GOLD]+1.6%[/color]/lvl)
[color=GOLD]+50%[/color] damage to bosses ([color=GOLD]+4%[/color]/lvl)
[color=GOLD]+20%[/color] damage to air ([color=GOLD]+1.6%[/color]/lvl)
 
[color=GOLD]Rocket Strike[/color]
Whenever this tower attacks, it has a chance to deal AoE spell damage around the main target.
"
664,"[color=LIGHT_BLUE]A long ranged tower which is good against bosses, but weak against mass creeps.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1020[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]1400[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-70%[/color] damage to masses
[color=GOLD]-30%[/color] damage to normals
[color=GOLD]+20%[/color] damage to champions ([color=GOLD]+1.6%[/color]/lvl)
[color=GOLD]+50%[/color] damage to bosses ([color=GOLD]+4%[/color]/lvl)
[color=GOLD]+20%[/color] damage to air ([color=GOLD]+1.6%[/color]/lvl)
 
[color=GOLD]Rocket Strike[/color]
Whenever this tower attacks, it has a chance to deal AoE spell damage around the main target.
"
665,"[color=LIGHT_BLUE]A long ranged tower which is good against bosses, but weak against mass creeps.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1700[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]1400[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-70%[/color] damage to masses
[color=GOLD]-30%[/color] damage to normals
[color=GOLD]+20%[/color] damage to champions ([color=GOLD]+1.6%[/color]/lvl)
[color=GOLD]+50%[/color] damage to bosses ([color=GOLD]+4%[/color]/lvl)
[color=GOLD]+20%[/color] damage to air ([color=GOLD]+1.6%[/color]/lvl)
 
[color=GOLD]Rocket Strike[/color]
Whenever this tower attacks, it has a chance to deal AoE spell damage around the main target.
"
666,"[color=LIGHT_BLUE]The perfect soldiers against the undead.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]234[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]750[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]100[/color] ([color=CORNFLOWER_BLUE]+0[/color]/sec)
 
[color=GOLD]Specials[/color]
[color=RED]Attacks GROUND only[/color]
 
[color=GOLD]+50%[/color] damage to undead
[color=GOLD]+1[/color] mana/lvl
 
[color=GOLD]Bounce Attack[/color]
[color=GOLD]5[/color] targets
[color=GOLD]-10%[/color] damage per bounce
 
[color=GOLD]Blessed Weapon[/color]
Whenever this tower hits a creep, it has a chance a chance to deal spell damage to the creep and restore mana.
 
[color=GOLD]For the God[/color]
This tower casts a buff on a tower that increases attack damage and experience gain.

 
Mana cost: [color=GOLD]10[/color], [color=GOLD]600[/color] range, [color=GOLD]4s[/color] cooldown

"
667,"[color=LIGHT_BLUE]Each year the king promotes his strongest crusader to a paladin. The Paladins are the elite squade of the crusaders.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]626[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]750[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]150[/color] ([color=CORNFLOWER_BLUE]+0[/color]/sec)
 
[color=GOLD]Specials[/color]
[color=RED]Attacks GROUND only[/color]
 
[color=GOLD]+100%[/color] damage to undead
[color=GOLD]+1[/color] mana/lvl
 
[color=GOLD]Bounce Attack[/color]
[color=GOLD]5[/color] targets
[color=GOLD]-10%[/color] damage per bounce
 
[color=GOLD]Blessed Weapon[/color]
Whenever this tower hits a creep, it has a chance a chance to deal spell damage to the creep and restore mana.
 
[color=GOLD]For the God[/color]
This tower casts a buff on a tower that increases attack damage and experience gain.

 
Mana cost: [color=GOLD]10[/color], [color=GOLD]600[/color] range, [color=GOLD]4s[/color] cooldown

"
668,"[color=LIGHT_BLUE]A common grave of a fallen storm warrior, whose wrath outlasts its death and still seeks for revenge.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]76[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]2000[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+10%[/color] damage to magic ([color=GOLD]+1%[/color]/lvl)
 
[color=GOLD]Wrath of the Storm[/color]
The enormous wrath of the dead warrior flows out of this tower undirected. So the tower only hits a random target in range each attack.
"
669,"[color=LIGHT_BLUE]A common grave of a fallen storm warrior, whose wrath outlasts its death and still seeks for revenge.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]151[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]2000[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+10%[/color] damage to magic ([color=GOLD]+1%[/color]/lvl)
 
[color=GOLD]Wrath of the Storm[/color]
The enormous wrath of the dead warrior flows out of this tower undirected. So the tower only hits a random target in range each attack.
"
670,"[color=LIGHT_BLUE]A common grave of a fallen storm warrior, whose wrath outlasts its death and still seeks for revenge.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]605[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]2000[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+10%[/color] damage to magic ([color=GOLD]+1%[/color]/lvl)
 
[color=GOLD]Wrath of the Storm[/color]
The enormous wrath of the dead warrior flows out of this tower undirected. So the tower only hits a random target in range each attack.
"
671,"[color=LIGHT_BLUE]A common grave of a fallen storm warrior, whose wrath outlasts its death and still seeks for revenge.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1209[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]2000[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+10%[/color] damage to magic ([color=GOLD]+1%[/color]/lvl)
 
[color=GOLD]Wrath of the Storm[/color]
The enormous wrath of the dead warrior flows out of this tower undirected. So the tower only hits a random target in range each attack.
"
672,"[color=LIGHT_BLUE]A common grave of a fallen storm warrior, whose wrath outlasts its death and still seeks for revenge.[/color]
[color=YELLOW]Author:[/color] Natac
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]302[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]2000[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+10%[/color] damage to magic ([color=GOLD]+1%[/color]/lvl)
 
[color=GOLD]Wrath of the Storm[/color]
The enormous wrath of the dead warrior flows out of this tower undirected. So the tower only hits a random target in range each attack.
"
673,"[color=LIGHT_BLUE]This plant is small but it grows very fast![/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]61[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]825[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+40%[/color] experience received ([color=GOLD]-2.5%[/color]/lvl)
[color=GOLD]+5%[/color] base damage/lvl
"
674,"[color=LIGHT_BLUE]This plant is small but it grows very fast![/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]122[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]825[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+42%[/color] experience received ([color=GOLD]-2.5%[/color]/lvl)
[color=GOLD]+5.5%[/color] base damage/lvl
"
